CountryCodeYear,CountryCode,Conference,Year,Delegates0,Location,LocationCCode,Polity2,TotalC02Emis,CO2PerCap,Population,RegQual,AOSISMembers,EU,TourNumArrivals,GDPpercap,DistanceCCodes,distance,OPECDummy,logpop,logCO2Tot,logCO2percap,logtourarriv,logGDPpercap,ExecIdeology,NoExec,RightExec,LeftExec,UNSC,G20,EnvMinistry,EnvRecipient,EnvDonor,biodiversity,GEFCouncil,envcpia,TotalGDP,IO,EnvTreaty,logGDP,logbiodiversity,logBilaterialAidRecip,logBilaterialAidDonor,envcpia.2,WBEB,HostDummy,Annex1Dummy,CDMDonor,CDMHost,CDMDonorNum,CDMHostNum,GEFFunds,GEFFundsDummy,Annex1Host,NatDiaster,FoodProd,logNatDiaster,GEFDon,logGEFDon
AGO2006,AGO,COP12,2006,5,irobe,KEN,-2,6072,0.36,17122409,-1.137036204,0,0,121000,2440.631642,AGOKEN,2744.311,0,7.233564867,3.783331763,-0.442492798,5.08278537,3.387502237,Left,0,0,1,0,0,1,1105307.125,,8.90681787,0,2.5,41789493189,41,21,10.6210671,0.949722572,6.04348297,,5,0,,0,0,0,0,0,0,0,0,0,0.0297112,0,0,0
AGO2007,AGO,COP13,2007,19,Bali,IDN,-2,6859,0.39,17712824,-1.044306159,0,0,195000,3412.718807,AGOIDN,10294.87,0,7.248287807,3.836260803,-0.407823243,5.290034611,3.533100506,Left,0,0,1,0,0,1,4197438.5,,8.90681787,0,2.5,60448887583,45,,10.78138831,0.949722572,6.622984342,,5,0,,0,0,0,0,0,0,0,0,0,0.1170306,0,0,0
AGO2008,AGO,COP14,2008,8,Pozn,POL,-2,7410,0.4,18314441,-1.061276197,0,0,294000,4596.268274,AGOPOL,6838.712,1,7.262793668,3.869818208,-0.396855627,5.46834733,3.66240537,Left,0,0,1,0,0,1,763065.9395,,8.90681787,0,2.5,84178084132,44,,10.92519904,0.949722572,5.882562069,,5,0,,0,0,0,0,0,471600,1,1,0,0.0789132,0,0,0
AGO2009,AGO,COP15,2009,48,Copenhagen,DNK,-2,8007,0.42,18926650,-1.01864028,0,0,366000,3988.683498,AGODNK,7179.064,1,7.277073751,3.903469829,-0.375717904,5.563481085,3.600829576,Left,0,0,1,0,0,,4111692.97,,8.90681787,0,2.5,75492416520,44,,10.87790333,0.949722572,6.614020677,,5,0,,0,0,0,0,0,0,0,1,0,0.2252579,0,0,0
AGO2010,AGO,COP16,2010,23,Cancun,MEX,-2,8111,0.41,19549124,-1.017946839,0,0,425000,4218.649126,AGOMEX,12686,1,7.291127301,3.909074401,-0.386158178,5.62838893,3.625173406,Left,0,0,1,0,0,,4299516.973,,8.90681787,0,2.5,82470894869,43,,10.91630071,0.949722572,6.633419668,,5,0,,0,0,0,0,0,2000000,1,0,0,0.0548506,0,0,0
AGO2011,AGO,COP17,2011,45,Durban,ZAF,-2,8102,0.4,20180490,-1.078275204,0,0,481000,5159.233877,AGOZAF,2844.23,1,7.304931707,3.908592239,-0.396855627,5.682145076,3.712585216,Left,0,0,1,0,0,,1164659.226,,8.90681787,0,3,1.04E+11,43,,11.01751747,0.949722572,6.066198871,,6,0,,0,0,0,0,0,0,0,0,0,0.0918522,0,0,0
AGO2012,AGO,COP18,2012,45,Doha,QAT,-2,,1.330843018,20820525,-0.977503419,0,0,528000,5539.803311,AGOQAT,5620.981,1,7.318491676,,-3,5.722633923,3.743494346,Left,0,0,1,0,0,,154940.8397,,8.90681787,0,3,1.15E+11,43,,11.06198748,0.949722572,5.190165905,,6,0,,0,0,0,0,0,9047336,1,1,1833900,-0.1890121,6.263375887,0,0
AGO2013,AGO,COP19,2013,38,Warsaw,POL,,,1.254617218,25998340,-1.052149892,0,0,650000,5782.665039,AGOPOL,6838.712,1,7.414945619,,-3,5.812913357,3.762128037,3,0,0,1,0,0,,71973.344,,8.90681787,0,3,1.24E+11,43,,11.0939922,0.949722572,4.857171681,,6,0,,0,0,0,0,0,0,0,1,0,0.3032284,0,0,0
AGO2014,AGO,COP20,2014,24,Lima,PER,,,1.291328315,26920466,-0.988458931,0,0,595000,5935.722356,AGOPER,9843.897,1,7.430082573,,-3,5.774516966,3.773473579,3,0,0,1,0,0,,,,8.90681787,0,,1.31E+11,,,11.11859867,0.949722572,,,,0,,0,0,1,0,1,0,0,0,0,-0.1709137,0,,
ATG1995,ATG,COP1,1995,4,Berlin,DEU,,88,1.28,68349,,1,0,220000,7230.320509,ATGDEU,7071.959,0,4.834732165,1.944482672,0.10754913,5.342422681,3.859157549,,,,,0,0,,,,0.584176032,0,,494185176.5,35,,8.693889714,-0.233456266,,,,0,,0,0,0,0,0,0,0,1,,-0.0018392,,0,0
ATG1996,ATG,COP2,1996,1,Geneva,CHE,,88,1.25,70245,0.761228621,1,0,228000,7702.670148,ATGCHE,7067.338,0,4.846615417,1.944482672,0.09725731,5.357934847,3.8866413,,,,,0,0,,,,0.584176032,0,,541074064.5,35,,8.733256717,-0.233456266,,,,0,,0,0,0,0,0,0,0,1,,-0.0038943,,0,0
ATG1997,ATG,COP3,1997,2,Kyoto,JPN,,92,1.27,72232,,1,0,240000,8027.630989,ATGJPN,13731.89,0,4.85872964,1.963787827,0.104145551,5.380211242,3.904587401,,,,,0,0,,,,0.584176032,0,,579851841.6,35,,8.763317041,-0.233456266,,,,0,,0,0,0,0,0,0,0,1,,0.002564,,0,0
ATG1998,ATG,COP4,1998,2,Buenos Aires,ARG,,91,1.23,74206,0.770505905,1,0,234000,8355.618496,ATGARG,5776.082,0,4.870439022,1.959041392,0.090258053,5.369215857,3.921978603,,,,,0,0,,,,0.584176032,0,,620037026.1,35,,8.792417625,-0.233456266,,,,0,,0,0,0,0,0,0,0,0,,-0.0094671,,0,0
ATG1999,ATG,COP5,1999,2,Bonn,DEU,,95,1.26,76041,,1,0,232000,8572.373329,ATGDEU,7071.959,0,4.88104782,1.977723605,0.100715087,5.365487985,3.933101076,,,,,0,0,,,,0.584176032,0,,651851840.3,35,,8.814148896,-0.233456266,,,,0,,0,0,0,0,0,0,0,1,,0.0243092,,0,0
ATG2000,ATG,COP6,2000,3,The Hague,NLD,,94,1.21,77648,0.744377375,1,0,207000,10094.75889,ATGNLD,6941.241,0,4.890130274,1.973127854,0.083144143,5.315970345,4.00409595,,,,,0,0,,,,0.584176032,0,,783837838,34,,8.894226224,-0.233456266,,,,0,,0,0,0,0,0,0,0,1,,0.0086408,,0,0
ATG2001,ATG,COP7,2001,3,Marrakesh,MAR,,94,1.18,78972,,1,0,215000,9797.96854,ATGMAR,5758.04,0,4.897473137,1.973127854,0.072249898,5.33243846,3.991136041,,,,,0,0,,,,0.584176032,1,,773765171.5,35,,8.888609177,-0.233456266,,,,0,,0,0,0,0,0,0,0,0,,0.0158796,,0,0
ATG2002,ATG,COP8,2002,2,New Delhi,IND,,99,1.23,80030,0.677503169,1,0,218000,10027.85604,ATGIND,13300.81,0,4.903252817,1.995635195,0.090258053,5.338456494,4.001208091,,,,,0,0,,,,0.584176032,0,,802529319.2,35,,8.904460908,-0.233456266,,,,0,,0,0,0,0,0,0,0,0,,0.0173745,,0,0
ATG2003,ATG,COP9,2003,2,Milan,ITA,,106,1.3,80904,0.652858913,1,0,239000,10382.63072,ATGITA,7470.406,0,4.907969994,2.025305865,0.114277297,5.378397901,4.016307408,,,,,0,0,,,,0.584176032,0,,839996355.5,35,,8.924277402,-0.233456266,,,,0,,0,0,0,0,0,0,0,1,,0.0217285,,0,0
ATG2004,ATG,COP10,2004,2,Buenos,ARG,,111,1.33,81718,0.546139359,1,0,246000,10993.36905,ATGARG,5776.082,0,4.912317729,2.045322979,0.124178055,5.390935107,4.041130808,,,,,0,0,,,,0.584176032,0,,898356132.3,34,,8.953448537,-0.233456266,,,,0,,0,0,0,0,0,0,0,0,,0.0149436,,0,0
ATG2005,ATG,COP11,2005,4,Montreal,CAN,,112,1.34,82565,0.55949086,1,0,245000,12079.8657,ATGCAN,3382.002,0,4.916795985,2.049218023,0.127428778,5.389166084,4.082062106,,,,,0,0,,,,0.584176032,0,,997374111.1,34,,8.998858091,-0.233456266,,,,0,,0,0,0,0,0,0,0,1,,-0.123138,,0,0
ATG2006,ATG,COP12,2006,3,irobe,KEN,,116,1.37,83467,0.597642958,1,0,254000,13599.90886,ATGKEN,10980.71,0,4.921514804,2.064457989,0.137037455,5.404833717,4.133535998,,,,,0,0,,,,0.584176032,0,,1135143593,37,,9.055050802,-0.233456266,,,,0,,0,0,0,0,0,0,0,0,,0.0336132,,0,0
ATG2007,ATG,COP13,2007,5,Bali,IDN,,128,1.52,84397,0.607784092,1,0,262000,15276.06826,ATGIDN,18289.65,0,4.926327009,2.10720997,0.182129214,5.418301291,4.18401159,,,,,0,0,,113600.072,,0.584176032,0,,1289254333,37,,9.1103386,-0.233456266,5.055378607,,,0,,0,0,0,0,0,0,0,0,,0.0373473,,0,0
ATG2008,ATG,COP14,2008,6,Pozn,POL,,131,1.54,85349,0.62240696,1,0,266000,15786.3578,ATGPOL,8034.279,0,4.931198437,2.117271296,0.187802639,5.424881637,4.198281942,,,,,0,0,,6138.763672,,0.584176032,0,,1347349852,38,,9.129480379,-0.233456266,3.788080914,,,0,,0,0,0,0,0,0,0,1,,0.0264769,,0,0
ATG2009,ATG,COP15,2009,6,Copenhagen,DNK,,139,1.61,86300,0.634231329,1,0,234000,13979.26269,ATGDNK,7475.542,0,4.936010796,2.1430148,0.20709554,5.369215857,4.145484266,,,,,0,0,,27264.92292,,0.584176032,0,,1206410370,38,,9.081495062,-0.233456266,4.435604274,,,0,,0,0,0,0,0,0,0,1,,-0.0289369,,0,0
ATG2010,ATG,COP16,2010,3,Cancun,MEX,,143,1.64,87233,0.62822783,1,0,230000,13017.31039,ATGMEX,3946.302,0,4.940680808,2.155336037,0.215108581,5.361727836,4.11452126,,,,,0,0,,271491.5973,,0.584176032,0,,1135539037,40,,9.055202069,-0.233456266,5.433756393,,,0,,0,0,0,0,0,0,0,0,,-0.1579514,,0,0
ATG2011,ATG,COP17,2011,4,Durban,ZAF,,140,1.59,88152,0.622873545,1,0,241000,12817.84157,ATGZAF,10213.76,0,4.94523217,2.146128036,0.20167018,5.382017043,4.107814899,,,,,0,0,,817744.5568,,0.584176032,0,,1129918370,42,,9.053047069,-0.233456266,5.912617662,,,0,,0,0,0,0,0,0,0,0,,0.0174994,,0,0
ATG2012,ATG,COP18,2012,5,Doha,QAT,,,5.418446532,89069,0.593638062,1,0,247000,13525.61622,ATGQAT,11412.71,0,4.949726576,,-3,5.392696953,4.13115706,,,,,0,0,,78163.8317,,0.584176032,0,,1204713111,42,,9.080883637,-0.233456266,4.893005841,,,0,,0,0,0,0,0,0,0,1,,-0.0315585,,0,0
ATG2013,ATG,COP19,2013,3,Warsaw,POL,,,5.360453467,97824,0.597541988,1,0,244000,13342.085,ATGPOL,8034.279,0,4.990445417,,-3,5.387389826,4.125223703,#N/A,,,,0,0,,65621.425,,0.584176032,0,,1200587519,42,,9.079393824,-0.233456266,4.817045657,,,0,,0,0,0,0,0,0,0,1,,0.0069962,,0,0
ATG2014,ATG,COP20,2014,3,Lima,PER,,,5.377648546,98875,0.532966614,1,0,249000,13961.22281,ATGPER,3658.705,0,4.995086497,,-3,5.396199347,4.144923458,#N/A,,,,0,0,,,,0.584176032,0,,1269117037,,,9.103501674,-0.233456266,,,,0,,0,0,0,0,0,0,0,0,,0.0210414,,,
ARG1995,ARG,COP1,1995,9,Berlin,DEU,7,33419,0.96,34833168,,0,0,2289000,7407.645208,ARGDEU,11512.14,0,7.541992974,4.52399345,-0.017276612,6.359645793,3.869680173,Right,0,1,0,1,1,0,,,18.11534855,0,,2.58E+11,67,76,11.41167357,1.258046695,,,,1,,0,0,0,0,0,1000000,1,1,0,0.0703988,0,0,0
ARG1996,ARG,COP2,1996,7,Geneva,CHE,7,35238,1,35264070,0.622265995,0,0,2614000,7717.47986,ARGCHE,11214.51,0,7.547332435,4.547011251,0.000434077,6.417305583,3.887475505,Right,0,1,0,0,1,0,,,18.11534855,0,,2.72E+11,67,78,11.43480834,1.258046695,,,,1,,0,0,0,0,0,0,0,1,0,-0.0314245,0,0,0
ARG1997,ARG,COP3,1997,20,Kyoto,JPN,7,36727,1.03,35690778,,0,0,2764000,8205.45296,ARGJPN,18372.04,0,7.552556015,4.564985455,0.013258665,6.441538039,3.91410256,Right,0,1,0,0,1,0,,,18.11534855,0,,2.93E+11,68,80,11.46665858,1.258046695,,,,1,,0,0,0,0,0,15937890,1,1,0,0.0782099,0,500000,5.698970004
ARG1998,ARG,COP4,1998,126,Buenos Aires,ARG,7,37544,1.04,36109342,0.589980781,0,0,3012000,8278.972516,ARGARG,625.6475,0,7.557619575,4.574540541,0.01745073,6.478854968,3.917976441,Right,0,1,0,0,1,0,1583282.133,,18.11534855,0,,2.99E+11,69,81,11.47559565,1.258046695,6.199558311,,,1,,0,0,0,0,0,22315000,1,0,0,0.0768604,0,500000,5.698970004
ARG1999,ARG,COP5,1999,24,Bonn,DEU,8,39675,1.09,36514558,,0,0,2898000,7764.656497,ARGDEU,11512.14,0,7.562466048,4.598516935,0.037824751,6.462098381,3.890122248,Right,0,1,0,1,1,0,589500.2881,,18.11534855,0,,2.84E+11,67,81,11.4525883,1.258046695,5.770484022,,,1,,0,0,0,0,0,736250,1,1,0,0.0235806,0,500000,5.698970004
ARG2000,ARG,COP6,2000,7,The Hague,NLD,8,38472,1.04,36903067,0.285203248,0,0,2909000,7701.358535,ARGNLD,11466.75,0,7.567062462,4.585144764,0.01745073,6.463743721,3.886567342,Center,0,0,0,1,1,0,43698.76953,,18.11534855,0,,2.84E+11,71,81,11.45363019,1.258046695,4.640469208,,,1,,0,0,0,0,0,0,0,1,0,0.0060716,0,500000,5.698970004
ARG2001,ARG,COP7,2001,5,Marrakesh,MAR,8,36169,0.97,37273361,,0,0,2620000,7208.814628,ARGMAR,9348.923,0,7.571398556,4.558336502,-0.01278077,6.418301291,3.857863858,Center,0,0,0,0,1,0,62109.97852,,18.11534855,0,,2.69E+11,69,81,11.42926282,1.258046695,4.793161379,,,1,,0,0,0,0,0,0,0,0,0,0.0130672,0,500000,5.698970004
ARG2002,ARG,COP8,2002,4,New Delhi,IND,8,33615,0.89,37627545,-0.937640011,0,0,2820000,2711.850774,ARGIND,15817.92,0,7.575505884,4.526533116,-0.050122296,6.450249108,3.433265788,Right,0,1,0,0,1,0,2672210.749,,18.11534855,0,,1.02E+11,67,81,11.00877045,1.258046695,6.426870707,,,1,,0,0,0,0,0,1140000,1,0,0,-0.0058765,0,0,0
ARG2003,ARG,COP9,2003,8,Milan,ITA,8,36304,0.96,37970411,-0.719317377,0,0,2995000,3413.109068,ARGITA,11173.56,0,7.579445298,4.559954479,-0.017276612,6.476396827,3.533150167,Right,0,1,0,0,1,0,747986.2813,,18.11534855,0,,1.30E+11,69,81,11.11259495,1.258046695,5.873893633,,,1,,0,0,0,0,0,1499800,1,1,0,0.0413165,0,0,0
ARG2004,ARG,COP10,2004,76,Buenos,ARG,8,42588,1.11,38308779,-0.691808999,0,0,3457000,4784.691889,ARGARG,625.6475,0,7.58329831,4.629287245,0.045714059,6.53869938,3.679853977,Left,0,0,1,0,1,0,1965852.451,,18.11534855,0,,1.83E+11,63,82,11.26315299,1.258046695,6.293550918,,,1,,0,0,0,0,0,200000,1,0,0,0.0223694,0,0,0
ARG2005,ARG,COP11,2005,26,Montreal,CAN,8,43892,1.13,38647854,-0.567615092,0,0,3823000,5767.741657,ARGCAN,8970.104,0,7.587125384,4.642385371,0.053462605,6.582404298,3.7610058,Left,0,0,1,1,1,0,2023851.206,,18.11534855,0,,2.23E+11,63,83,11.3481315,1.258046695,6.30617858,,,1,,0,0,1,0,2,3463200,1,1,0,0.1240525,0,0,0
ARG2006,ARG,COP12,2006,12,irobe,KEN,8,47515,1.22,38988923,-0.660880268,0,0,4173000,6746.595376,ARGKEN,10423.36,0,7.590941239,4.676830734,0.086715664,6.620448385,3.829084664,Left,0,0,1,1,1,0,1821439.663,,18.11534855,0,,2.63E+11,64,83,11.4200251,1.258046695,6.260414789,,,1,,0,0,1,0,4,5533966,1,0,0,-0.0098181,0,0,0
ARG2007,ARG,COP13,2007,10,Bali,IDN,8,49015,1.25,39331357,-0.69531858,0,0,4562000,8384.187704,ARGIDN,15235.78,0,7.594738931,4.690329007,0.09725731,6.659155281,3.923460993,Left,0,0,1,0,1,0,1742776.643,,18.11534855,0,,3.30E+11,69,,11.51819929,1.258046695,6.241241731,,,1,,0,0,1,0,4,22745000,1,0,0,0.0937438,0,0,0
ARG2008,ARG,COP14,2008,10,Pozn,POL,8,52244,1.32,39676083,-0.735461235,0,0,4700000,10232.95908,ARGPOL,12351.58,0,7.59852879,4.718036421,0.120902818,6.672097858,4.010001237,Left,0,0,1,0,1,0,4769888.76,,18.11534855,0,,4.06E+11,64,,11.60853031,1.258046695,6.678508251,,,1,,0,0,1,0,4,0,0,1,0,0.0132985,0,0,0
ARG2009,ARG,COP15,2009,17,Copenhagen,DNK,8,49265,1.23,40023641,-0.846204221,0,0,4308000,9457.069899,ARGDNK,12089.47,0,7.602316594,4.692538487,0.090258053,6.634275695,3.975756599,Left,0,0,1,0,1,,1705630.164,,18.11534855,0,,3.79E+11,66,,11.57807277,1.258046695,6.231884868,,,1,,0,0,1,0,2,20984937,1,1,0,-0.1735301,0,159371,5.202409298
ARG2010,ARG,COP16,2010,39,Cancun,MEX,8,48814,1.21,40374224,-0.757831097,0,0,5325000,11463.84344,ARGMEX,7397.651,0,7.606104188,4.688544397,0.083144143,6.726319612,4.059330246,Left,0,0,1,0,1,,2786754.21,,18.11534855,0,,4.63E+11,68,,11.66543464,1.258046695,6.445098666,,,1,,0,0,1,0,4,0,0,0,0,0.1528058,0,2340629,6.369332582
ARG2011,ARG,COP17,2011,38,Durban,ZAF,8,51823,1.27,40728738,-0.722677231,0,0,5705000,13745.79886,ARGZAF,6886.516,0,7.609900953,4.71452255,0.104145551,6.756255649,4.138169985,Left,0,0,1,0,1,,2599765.8,,18.11534855,1,,5.60E+11,67,,11.74807091,1.258046695,6.414934226,,,1,,0,0,1,0,7,0,0,0,0,0.0373588,0,0,0
ARG2012,ARG,COP18,2012,15,Doha,QAT,8,,4.569383676,41086927,-0.964425623,0,0,5587000,14790.88262,ARGQAT,13337.25,0,7.61370366,,-3,6.747178671,4.169994091,Left,0,0,1,1,1,,1261246.299,,18.11534855,1,,6.08E+11,68,,11.78369781,1.258046695,6.100799905,,,1,,0,0,1,0,16,14742618,1,1,0,-0.0847836,0,0,0
ARG2013,ARG,COP19,2013,14,Warsaw,POL,8,,4.462903755,42539925,-0.989135146,0,0,5571000,15008.7895,ARGPOL,12351.58,0,7.62879672,,-3,6.745933158,4.176345667,3,0,0,1,1,1,,1046671.286,,18.11534855,0,,6.22E+11,69,,11.79383088,1.258046695,6.01981031,,,1,,0,0,1,0,1,11882059,1,1,0,0.0925322,0,0,0
ARG2014,ARG,COP20,2014,26,Lima,PER,8,,4.746797455,42981515,-1.074256778,0,0,5931000,12922.41806,ARGPER,3133.925,0,7.633281719,,-3,6.773127924,4.111343787,3,0,0,1,1,1,,,,18.11534855,0,,5.40E+11,,,11.73255217,1.258046695,,,,1,,0,0,0,0,0,650854,1,0,0,-0.0107446,0,,
ARM1995,ARM,COP1,1995,3,Berlin,DEU,,952,0.3,3223173,,0,0,12000,455.5502761,ARMDEU,3126.056,0,6.508283616,2.978636948,-0.521433504,4.079181246,2.658536314,,,,,0,0,1,,,0.239590119,0,,1468317350,31,21,9.166819931,-0.620531097,,,,0,,0,0,0,0,0,350000,1,1,0,-0.0963855,0,0,0
ARM1996,ARM,COP2,1996,1,Geneva,CHE,,711,0.22,3173425,-0.347591996,0,0,13000,503.2319696,ARMCHE,3051.854,0,6.501528239,2.851869601,-0.655607726,4.113943352,2.701768223,,,,,0,0,1,,,0.239590119,0,,1596968913,34,21,9.203296462,-0.620531097,,,,0,,0,0,0,0,0,0,0,1,0,0.0882926,0,0,0
ARM1997,ARM,COP3,1997,2,Kyoto,JPN,,894,0.29,3137652,,0,0,23000,522.522072,ARMJPN,7943.638,0,6.496604774,2.951337519,-0.536107011,4.361727836,2.71810464,,,,,0,0,1,,,0.239590119,0,,1639492424,37,25,9.214709414,-0.620531097,,,,0,,0,0,0,0,0,174800,1,1,0,-0.1633797,0,0,0
ARM1998,ARM,COP4,1998,3,Buenos Aires,ARG,,929,0.3,3112958,-0.107179515,0,0,32000,608.3366487,ARMARG,13417.64,0,6.493173261,2.968015714,-0.521433504,4.505149978,2.784143981,,,,,0,0,1,212822.9844,,0.239590119,0,,1893726437,36,29,9.277317242,-0.620531097,5.328018529,,,0,,0,0,0,0,0,0,0,0,0,0.0906463,0,0,0
ARM1999,ARM,COP5,1999,1,Bonn,DEU,,834,0.27,3093820,,0,0,41000,596.5059963,ARMDEU,3126.056,0,6.490495043,2.921166051,-0.567030709,4.612783857,2.775614814,,,,,0,0,1,55545.75,,0.239590119,0,,1845482181,40,31,9.266109856,-0.620531097,4.744650835,,,0,,0,0,0,0,0,0,0,1,0,-0.0106893,0,0,0
ARM2000,ARM,COP6,2000,5,The Hague,NLD,,945,0.31,3076098,-0.134900898,0,0,45000,621.4248263,ARMNLD,3282.178,0,6.488000167,2.975431809,-0.507239611,4.653212514,2.7933886,,,,,0,0,1,200761.2861,,0.239590119,0,,1911563665,40,31,9.281388767,-0.620531097,5.302679969,,,0,,0,0,0,0,0,0,0,1,297000,-0.0238352,5.472757912,0,0
ARM2001,ARM,COP7,2001,2,Marrakesh,MAR,,966,0.31,3059960,,0,0,123000,692.3188255,ARMMAR,4545.386,0,6.485715749,2.984977126,-0.507239611,5.089905111,2.840306141,,,,,0,0,1,623325.5254,,0.239590119,0,,2118467913,40,31,9.32602189,-0.620531097,5.794714912,,,0,,0,0,0,0,0,243130,1,0,0,0.0466843,0,0,0
ARM2002,ARM,COP8,2002,1,New Delhi,IND,,830,0.27,3047002,0.006873169,0,0,162000,779.8928417,ARMIND,3245.064,0,6.483872739,2.919078092,-0.567030709,5.209515015,2.892034934,,,,,0,0,1,7935879.551,,0.239590119,0,,2376335048,40,31,9.375907673,-0.620531097,6.899595068,,,0,,0,0,0,0,0,5889100,1,0,0,0.044189,0,0,0
ARM2003,ARM,COP9,2003,2,Milan,ITA,,935,0.31,3036032,0.175381884,0,0,206000,924.5821548,ARMITA,2677.67,0,6.482306345,2.970811611,-0.507239611,5.31386722,2.965945507,,,,,0,0,1,724650.6006,,0.239590119,0,,2807061009,42,35,9.448251852,-0.620531097,5.860128656,,,0,,0,0,0,0,0,6746772,1,1,0,0.0619192,0,0,0
ARM2004,ARM,COP10,2004,2,Buenos,ARG,,994,0.32,3025652,0.132066935,0,0,263000,1182.09736,ARMARG,13417.64,0,6.480818976,2.997386384,-0.493494968,5.419955748,3.072653247,,,,,0,0,1,157807.0767,,0.239590119,0,,3576615240,39,37,9.553472223,-0.620531097,5.198126475,,,0,,0,0,0,0,0,0,0,0,0,0.1158261,0,0,0
ARM2005,ARM,COP11,2005,2,Montreal,CAN,,1187,0.39,3014917,0.077306181,0,0,319000,1625.407769,ARMCAN,9139.136,0,6.479275361,3.074450719,-0.407823243,5.503790683,3.210962331,,,,,0,0,1,11533964.05,,0.239590119,0,4,4900469515,40,37,9.690237692,-0.620531097,7.061978593,,8,0,,0,0,1,0,1,0,0,1,0,0.1621037,0,0,0
ARM2006,ARM,COP12,2006,2,irobe,KEN,,1195,0.39,3002911,0.281320632,0,0,382000,2126.087522,ARMKEN,4680.579,0,6.477542461,3.077367905,-0.407823243,5.582063363,3.327581139,,,,,0,0,1,19103752.29,,0.239590119,0,4,6384451606,44,37,9.805123599,-0.620531097,7.281118678,,8,0,,0,0,1,0,1,3250000,1,0,0,0.0858755,0,0,0
ARM2007,ARM,COP13,2007,3,Bali,IDN,,1381,0.46,2989882,0.268401861,0,0,511000,3079.152187,ARMIDN,8175.623,0,6.475654049,3.140193679,-0.336299075,5.7084209,3.488431154,,,,,0,0,1,2359547.346,,0.239590119,0,4,9206301700,48,,9.964085203,-0.620531097,6.372828696,,8,0,,0,0,1,0,1,0,0,0,0,0.0986652,0,0,0
ARM2008,ARM,COP14,2008,2,Pozn,POL,,1516,0.51,2977488,0.307284921,0,0,558000,3916.738107,ARMPOL,2236.784,0,6.47385002,3.180699201,-0.2915791,5.746634199,3.592924533,,,,,0,0,1,1845841.72,,0.239590119,0,4,11662040714,48,,10.06677455,-0.620531097,6.266194458,,8,0,,0,0,1,0,1,1330000,1,1,0,-0.039475,0,0,0
ARM2009,ARM,COP15,2009,11,Copenhagen,DNK,,1189,0.4,2968154,0.280700892,0,0,575000,2913.574143,ARMDNK,2897.109,0,6.47248643,3.075181855,-0.396855627,5.759667845,3.464426074,,,,,0,0,,37426203.39,,0.239590119,0,4,8647936748,48,,9.936912504,-0.620531097,7.573175773,,8,0,,0,0,1,0,1,3090450,1,1,0,0.0303888,0,0,0
ARM2010,ARM,COP16,2010,3,Cancun,MEX,,1150,0.39,2963496,0.298351645,0,0,684000,3124.784018,ARMMEX,12406.08,0,6.471804345,3.06069784,-0.407823243,5.835056102,3.494820005,,,,,0,0,,2009336.298,,0.239590119,0,4,9260284938,46,,9.96662435,-0.620531097,6.30305263,,8,0,,0,0,0,0,0,1910000,1,0,0,-0.0861673,0,0,0
ARM2011,ARM,COP17,2011,3,Durban,ZAF,,1353,0.46,2964120,0.262630224,0,0,758000,3421.62643,ARMZAF,8671.851,0,6.471895782,3.131297797,-0.336299075,5.879669206,3.534232592,,,,,0,0,,2199282.404,,0.239590119,0,4,10142111334,46,,10.00612837,-0.620531097,6.342281,,8,0,,0,0,0,0,0,0,0,0,0,0.1049037,0,0,0
ARM2012,ARM,COP18,2012,5,Doha,QAT,,,1.976060074,2969081,0.328894854,0,0,963000,3353.86293,ARMQAT,1786.216,0,6.472622046,,-3,5.983626287,3.525545309,,,,,0,0,,1013263.033,,0.239590119,0,4,9957890702,49,,9.998167355,-0.620531097,6.005722198,,8,0,,0,0,1,0,1,6640000,1,1,0,0.0943484,0,0,0
ARM2013,ARM,COP19,2013,5,Warsaw,POL,5,,1.899711734,2893509,0.22855188,0,0,1084000,3504.446763,ARMPOL,2236.784,0,6.461424838,,-3,6.035029282,3.544619467,0,,,,0,0,,2784564.073,,0.239590119,0,4,10431217084,49,,10.01833498,-0.620531097,6.444757216,,8,0,,0,0,0,0,0,1826146,1,1,0,0.0464897,0,0,0
ARM2014,ARM,COP20,2014,3,Lima,PER,5,,1.90275891,2906220,0.213424489,0,0,1204000,3646.66271,ARMPER,13549.98,0,6.463328487,,-3,6.080626487,3.561895596,0,,,,0,0,,,,0.239590119,0,,10881605059,,,10.03669296,-0.620531097,,,,0,,0,0,0,0,0,5865411,1,0,0,0.0267682,0,,
AUS1995,AUS,COP1,1995,30,Berlin,DEU,10,76886,4.24,18072000,,0,0,3726000,20364.2497,AUSDEU,16562.72,0,7.257006218,4.885847267,0.627468272,6.571242851,4.308868414,Left,0,0,1,0,1,1,,,91.72424482,0,,3.68E+11,61,90,11.56587496,1.962484145,,,,1,,1,0,0,0,0,0,0,1,0,0.0954967,0,0,0
AUS1996,AUS,COP2,1996,25,Geneva,CHE,10,82422,4.5,18311000,1.233546615,0,0,4165000,21921.7799,AUSCHE,16673.2,0,7.262712063,4.916043149,0.653309013,6.619615006,4.340875813,Left,0,0,1,0,1,1,,,91.72424482,0,,4.01E+11,58,92,11.60358819,1.962484145,,,,1,,1,0,0,0,0,0,0,1,0,0.1010714,0,0,0
